BASE_YEAR,BASE_QUARTER,BASE_MT,BASE_DAY,MT_WEEK_ODR,WEEK_ODR,CTPRVN_NM,KOREA_MOVIE_ADNC_CO,OVSEA_MOVIE_ADNC_CO,MOVIE_ADNC_CO,KOREA_MOVIE_SALES_PRICE,OVSEA_MOVIE_SALES_PRICE,MOVIE_SALES_PRICE,DAY_AVRG_KOREA_MOVIE_SCRNG_CO,DAY_AVRG_OVSEA_MOVIE_SCRNG_CO,DAY_AVRG_MOVIE_SCRNG_CO
2019,2,04,21,3,16,대구광역시,30809,30037,60846,257140190,252403530,509543720,12.57,24,37
2019,2,04,28,4,17,대구광역시,20160,319271,339431,156574030,2745251560,2901825590,13,19,32
2019,2,05,05,1,18,대구광역시,49145,246206,295351,405255310,2155901140,2561156450,10,15.57,26
2019,2,05,12,2,19,대구광역시,75111,112485,187596,649691250,1010399540,1660090790,11.43,14,25
2019,2,05,19,3,20,대구광역시,135129,45371,180500,1182161010,395595140,1577756150,10.57,14.29,25
2019,2,05,26,4,21,대구광역시,99182,66974,166156,861289250,592738080,1454027330,14.86,15,30
2019,2,06,02,5,22,대구광역시,206493,94215,300708,1762951910,744477440,2507429350,14,14.86,29
2019,2,06,09,1,23,대구광역시,187967,144799,332766,1610794210,1227453450,2838247660,10.57,17.29,28
2019,2,06,16,2,24,대구광역시,68670,121847,190517,585773710,1050400940,1636174650,9.43,19.14,29
2019,2,06,23,3,25,대구광역시,79673,151796,231469,692398930,1306395570,1998794500,8.71,19.86,29
2019,2,06,30,4,26,대구광역시,60955,189496,250451,498032090,1558342880,2056374970,10.43,20.57,31
2019,3,07,07,1,27,대구광역시,15444,320166,335610,128519790,2738836150,2867355940,10.14,17,27
2019,3,07,14,2,28,대구광역시,30498,199808,230306,257070550,1700739140,1957809690,12.29,17.57,30
2019,3,07,21,3,29,대구광역시,11605,222382,233987,93797440,1945426530,2039223970,10,19.14,29
2019,3,07,28,4,30,대구광역시,53301,154915,208216,451011330,1314569980,1765581310,9.14,19.14,28
2019,3,08,04,1,31,대구광역시,266393,118726,385119,2183861690,925267130,3109128820,10.29,17.14,27
2019,3,08,11,2,32,대구광역시,311442,42967,354409,2673631360,332731440,3006362800,10.71,15.14,26
2019,3,08,18,3,33,대구광역시,206278,135438,341716,1773660720,1193630450,2967291170,11.86,15.57,27
2019,3,08,25,4,34,대구광역시,142384,69179,211563,1232769500,596488870,1829258370,13.71,16.29,30
2019,3,09,01,5,35,대구광역시,129894,53847,183741,1033094950,430891640,1463986590,14.57,16.29,31
2019,3,09,08,1,36,대구광역시,81523,48707,130230,679048810,406488550,1085537360,17.86,16.14,34
2019,3,09,15,2,37,대구광역시,322995,15182,338177,2898506570,125134240,3023640810,16.43,12.14,29
2019,3,09,22,3,38,대구광역시,116885,31481,148366,993228090,275611260,1268839350,16.43,11.57,28
2019,3,09,29,4,39,대구광역시,108471,25041,133512,876938670,192157750,1069096420,16,16.71,33
2019,4,10,06,1,40,대구광역시,134094,125041,259135,1127848260,1077788950,2205637210,15.14,14.86,30
2019,4,10,13,2,41,대구광역시,83041,98890,181931,705577160,837935180,1543512340,13.14,12.14,25
2019,4,10,20,3,42,대구광역시,47209,69248,116457,400489600,594532800,995022400,19.29,15.86,35
2019,4,10,27,4,43,대구광역시,73176,54741,127917,627084260,457784160,1084868420,16.43,19,35
2019,4,11,03,5,44,대구광역시,75503,116751,192254,595055640,943653580,1538709220,9.57,21.57,31
2019,4,11,10,1,45,대구광역시,99507,66521,166028,860732200,554872140,1415604340,9,19.71,29
2019,4,11,17,2,46,대구광역시,121751,38354,160105,1044000580,314016000,1358016580,9.57,20.86,30
2019,4,11,24,3,47,대구광역시,64617,238308,302925,544236920,2043757340,2587994260,11.43,15,26
2019,4,12,01,1,48,대구광역시,57240,219868,277108,458746400,1768985360,2227731760,13.71,11.57,25
2019,4,12,08,1,49,대구광역시,32239,146247,178486,260629160,1235023860,1495653020,14.29,14.14,28
2019,4,12,15,2,50,대구광역시,23494,151368,174862,195122660,1269884060,1465006720,14.71,18.57,33
2019,4,12,22,3,51,대구광역시,213368,59550,272918,1852521080,488467540,2340988620,11,14.57,26
2019,4,12,29,4,52,대구광역시,291022,83879,374901,2445023180,685323580,3130346760,9.71,14.43,24
2019,1,01,06,1,1,대전광역시,36537,90483,127020,321430400,782242350,1103672750,6.14,12.43,19
2019,1,01,13,2,2,대전광역시,82003,43931,125934,711614690,362199400,1073814090,6.71,14.14,21
2019,1,01,20,3,3,대전광역시,80608,34085,114693,694521460,290990350,985511810,6.57,16,23
2019,1,01,27,4,4,대전광역시,148327,15029,163356,1307217380,124096030,1431313410,7.86,17.29,25
2019,1,02,03,5,5,대전광역시,203633,26877,230510,1707502220,231345790,1938848010,7,9.57,17
2019,1,02,10,1,6,대전광역시,217106,64524,281630,1947802740,614213470,2562016210,5.86,9.29,15
2019,1,02,17,2,7,대전광역시,93001,40265,133266,775201200,350469040,1125670240,6.29,13.43,20
2019,1,02,24,3,8,대전광역시,104803,26718,131521,879234850,218923600,1098158450,5.86,17.71,24
2019,1,03,03,4,9,대전광역시,118864,19156,138020,959032830,149302590,1108335420,6.57,19.86,26
2019,1,03,10,1,10,대전광역시,27397,109321,136718,237784370,986219750,1224004120,8.71,13.29,22
2019,1,03,17,2,11,대전광역시,11224,72302,83526,96633290,651196890,747830180,8.86,13.29,22
2019,1,03,24,3,12,대전광역시,64837,29412,94249,583356880,260662840,844019720,8,13,21
2019,1,03,31,4,13,대전광역시,44495,59344,103839,369522580,497277230,866799810,7.86,14.57,22
2019,2,04,07,1,14,대전광역시,29286,42821,72107,252495380,375743120,628238500,6.43,14.71,21
2019,2,04,14,2,15,대전광역시,24102,29139,53241,210028070,256447420,466475490,6,18.14,24
2019,2,04,21,3,16,대전광역시,23400,17593,40993,196980830,153631400,350612230,8.14,22,30
2019,2,04,28,4,17,대전광역시,15647,220998,236645,122882130,1960453070,2083335200,7.57,16.43,24
2019,2,05,05,1,18,대전광역시,35246,170617,205863,289907090,1513620210,1803527300,5.43,13.14,19
2019,2,05,12,2,19,대전광역시,52144,74210,126354,449680420,666655920,1116336340,6.86,13.29,20
2019,2,05,19,3,20,대전광역시,89019,28703,117722,781798600,254792670,1036591270,7.29,12.29,20
2019,2,05,26,4,21,대전광역시,68249,44434,112683,599606670,393780340,993387010,10.57,13.29,24
2019,2,06,02,5,22,대전광역시,144138,60036,204174,1239652870,489127640,1728780510,12.57,12.14,25
2019,2,06,09,1,23,대전광역시,125290,98095,223385,1076599580,843102190,1919701770,7.29,13,20
2019,2,06,16,2,24,대전광역시,44110,83631,127741,378510420,726599340,1105109760,3,15,18
2019,2,06,23,3,25,대전광역시,49735,105729,155464,433768720,914408800,1348177520,3.86,16.29,20
2019,2,06,30,4,26,대전광역시,32325,127484,159809,263374330,1057156500,1320530830,5.57,17.14,23
2019,3,07,07,1,27,대전광역시,8375,232986,241361,70347960,1987538050,2057886010,5.71,14,20
2019,3,07,14,2,28,대전광역시,16947,123305,140252,134942790,1054311710,1189254500,5.71,14,20
2019,3,07,21,3,29,대전광역시,9122,146198,155320,61808160,1282911700,1344719860,5.71,17.86,24
2019,3,07,28,4,30,대전광역시,35989,99447,135436,305311820,855503840,1160815660,6.71,17.71,24
2019,3,08,04,1,31,대전광역시,163645,72650,236295,1353641120,573153380,1926794500,5.86,15.14,21
2019,3,08,11,2,32,대전광역시,197494,27649,225143,1699777150,219829410,1919606560,7.71,12.86,21
2019,3,08,18,3,33,대전광역시,148250,82562,230812,1272475170,730533710,2003008880,9.71,12.71,22
2019,3,08,25,4,34,대전광역시,95330,41761,137091,831114720,368063600,1199178320,12.14,13.57,26
2019,3,09,01,5,35,대전광역시,88567,33937,122504,717503760,278635690,996139450,11.14,15,26
2019,3,09,08,1,36,대전광역시,55448,30533,85981,463172760,263953410,727126170,14.29,13.14,27
2019,3,09,15,2,37,대전광역시,207021,8347,215368,1838022200,69741770,1907763970,12.29,8.14,20
2019,3,09,22,3,38,대전광역시,75208,23570,98778,644142940,207012310,851155250,12.43,9.14,22
2019,3,09,29,4,39,대전광역시,67738,15200,82938,543810540,120162570,663973110,11.71,13.86,26
2019,4,10,06,1,40,대전광역시,88747,82382,171129,746741320,710496650,1457237970,12.71,12.14,25
2019,4,10,13,2,41,대전광역시,58058,69928,127986,489203720,596509560,1085713280,12.29,11.43,24
2019,4,10,20,3,42,대전광역시,28759,47455,76214,244813840,409548200,654362040,14.71,11.57,26
2019,4,10,27,4,43,대전광역시,51920,38261,90181,445084120,322585700,767669820,11.14,14.86,26
2019,4,11,03,5,44,대전광역시,49450,80132,129582,395490320,649002190,1044492510,6.43,17,23
2019,4,11,10,1,45,대전광역시,64466,43304,107770,558460620,364566700,923027320,4.29,16.71,21
2019,4,11,17,2,46,대전광역시,77416,24688,102104,666319700,206057700,872377400,6.57,20,27
2019,4,11,24,3,47,대전광역시,42653,178957,221610,361853040,1532859440,1894712480,8.57,17,26
2019,4,12,01,1,48,대전광역시,41019,157098,198117,331147220,1288402900,1619550120,12.29,12.86,25
2019,4,12,08,1,49,대전광역시,22061,106669,128730,181074500,910451300,1091525800,11.86,11.43,23
2019,4,12,15,2,50,대전광역시,12294,110785,123079,98460520,933798380,1032258900,10.14,16.29,26
2019,4,12,22,3,51,대전광역시,144760,40588,185348,1259086380,340919320,1600005700,6.71,13.14,20
2019,4,12,29,4,52,대전광역시,199246,57359,256605,1688756700,480891280,2169647980,4.43,12.14,17
2019,1,01,06,1,1,부산광역시,82373,182815,265188,716617450,1567429350,2284046800,11.43,19.29,31
2019,1,01,13,2,2,부산광역시,165962,90307,256269,1420731070,748333410,2169064480,13.43,21.29,35
2019,1,01,20,3,3,부산광역시,162358,72214,234572,1375606330,603497550,1979103880,13.14,24.14,37
2019,1,01,27,4,4,부산광역시,298620,35343,333963,2607139180,276763740,2883902920,12.43,23.14,36
2019,1,02,03,5,5,부산광역시,402302,45940,448242,3333873290,378020030,3711893320,13.71,17.29,31
2019,1,02,10,1,6,부산광역시,472526,131985,604511,4229902960,1189744810,5419647770,11.86,18.86,31
2019,1,02,17,2,7,부산광역시,198625,82094,280719,1651001580,686566290,2337567870,9.86,19.43,29
2019,1,02,24,3,8,부산광역시,218861,55160,274021,1808046020,442542610,2250588630,10.14,24.86,35
2019,1,03,03,4,9,부산광역시,247616,40496,288112,1976259330,306379230,2282638560,10.86,28.14,39
2019,1,03,10,1,10,부산광역시,66417,213900,280317,557958860,1875014640,2432973500,11.14,23,34
2019,1,03,17,2,11,부산광역시,28304,148351,176655,233214830,1286284690,1519499520,11,25.14,36
2019,1,03,24,3,12,부산광역시,138173,63436,201609,1204082870,536501990,1740584860,11.43,22.71,34
2019,1,03,31,4,13,부산광역시,100410,117167,217577,809933340,938805940,1748739280,12.14,24.57,37
2019,2,04,07,1,14,부산광역시,71979,93190,165169,601599210,786579440,1388178650,15,21.43,36
2019,2,04,14,2,15,부산광역시,61521,67451,128972,511277280,566640570,1077917850,16,22.71,39
2019,2,04,21,3,16,부산광역시,54685,44352,99037,444001630,360527570,804529200,14.71,28.86,44
2019,2,04,28,4,17,부산광역시,35396,448354,483750,274248250,3784743500,4058991750,10.86,22.29,33
2019,2,05,05,1,18,부산광역시,71365,321572,392937,573181750,2759937180,3333118930,9.57,22.29,32
2019,2,05,12,2,19,부산광역시,109611,152846,262457,906005490,1319900370,2225905860,14.43,19.29,34
2019,2,05,19,3,20,부산광역시,201398,62169,263567,1696731910,528864550,2225596460,12.29,16.43,29
2019,2,05,26,4,21,부산광역시,158620,91782,250402,1322632000,777462610,2100094610,14.43,17.43,32
2019,2,06,02,5,22,부산광역시,328439,129609,458048,2717391320,1016754830,3734146150,16.29,17.71,34
2019,2,06,09,1,23,부산광역시,268782,186422,455204,2276211190,1574771880,3850983070,15.29,17.86,33
2019,2,06,16,2,24,부산광역시,96043,158568,254611,803790080,1362912240,2166702320,12,23.43,35
2019,2,06,23,3,25,부산광역시,108728,192353,301081,925615420,1649810970,2575426390,9.43,26.43,36
2019,2,06,30,4,26,부산광역시,84513,242688,327201,674284740,2000072070,2674356810,7.86,23.29,31
2019,3,07,07,1,27,부산광역시,23473,435344,458817,189274910,3669596470,3858871380,9.43,19.71,29
2019,3,07,14,2,28,부산광역시,40269,238961,279230,332752540,2030517780,2363270320,9.29,18.29,28
2019,3,07,21,3,29,부산광역시,18874,269697,288571,154216800,2328938530,2483155330,9.57,25.57,35
2019,3,07,28,4,30,부산광역시,76835,194108,270943,638653490,1633347570,2272001060,9.57,25.14,35
2019,3,08,04,1,31,부산광역시,350363,152916,503279,2832208930,1194882360,4027091290,9.43,20.14,30
2019,3,08,11,2,32,부산광역시,400618,52167,452785,3384125470,412202110,3796327580,12.57,18.29,31
2019,3,08,18,3,33,부산광역시,291862,177775,469637,2476956870,1535651450,4012608320,15.29,19.29,35
2019,3,08,25,4,34,부산광역시,200536,92451,292987,1696323110,786767780,2483090890,16.43,20.71,37
2019,3,09,01,5,35,부산광역시,174421,82655,257076,1382357690,651929360,2034287050,16.29,22.86,39
2019,3,09,08,1,36,부산광역시,115658,68309,183967,951435000,567444520,1518879520,19,20.86,40
2019,3,09,15,2,37,부산광역시,422944,22326,445270,3711520290,179259020,3890779310,18.86,15.29,34
2019,3,09,22,3,38,부산광역시,151066,42639,193705,1252308750,366736790,1619045540,14.57,13.14,28
2019,3,09,29,4,39,부산광역시,158193,37297,195490,1264542880,291228240,1555771120,14.29,17.71,32
2019,4,10,06,1,40,부산광역시,181290,152885,334175,1520655520,1306090620,2826746140,14.71,13.57,28
2019,4,10,13,2,41,부산광역시,117304,133868,251172,984832380,1134721640,2119554020,14.57,14.14,29
2019,4,10,20,3,42,부산광역시,70499,100752,171251,579886160,846954840,1426841000,24.29,17,41
2019,4,10,27,4,43,부산광역시,108185,81272,189457,902934900,663441660,1566376560,20.43,21.14,42
2019,4,11,03,5,44,부산광역시,106012,157503,263515,820431100,1244610780,2065041880,12.57,22.43,35
2019,4,11,10,1,45,부산광역시,136953,92223,229176,1155598020,754603700,1910201720,11.14,23.43,35
2019,4,11,17,2,46,부산광역시,170982,51812,222794,1430249420,415751680,1846001100,11.71,25.29,37
2019,4,11,24,3,47,부산광역시,102581,297646,400227,840521900,2469707230,3310229130,12.57,21.86,34
2019,4,12,01,1,48,부산광역시,87985,275443,363428,681588800,2171610440,2853199240,15.71,17.71,33
2019,4,12,08,1,49,부산광역시,50793,202041,252834,395076800,1664294360,2059371160,16.14,16.29,32
2019,4,12,15,2,50,부산광역시,38787,197819,236606,305037020,1614058660,1919095680,14.71,21.43,36
2019,4,12,22,3,51,부산광역시,289143,74518,363661,2430457440,606936420,3037393860,14.71,17.71,32
2019,4,12,29,4,52,부산광역시,395967,105075,501042,3227260960,851145500,4078406460,11.43,17.14,29
2019,1,01,06,1,1,서울특별시,238295,728077,966372,2119159327,6534694221,8653853548,19.14,33.86,53
2019,1,01,13,2,2,서울특별시,477038,419702,896740,4188591897,3650068124,7838660021,22.71,42.29,65
2019,1,01,20,3,3,서울특별시,478716,359327,838043,4140568863,3168628879,7309197742,24.71,43.57,68
2019,1,01,27,4,4,서울특별시,937198,186422,1123620,8370676080,1552931785,9923607865,22.29,40.14,62
2019,1,02,03,5,5,서울특별시,1273017,248962,1521979,10789028627,2170706986,12959735613,23.57,37.43,61
2019,1,02,10,1,6,서울특별시,1433740,551834,1985574,12938887060,5348545399,18287432459,19.57,32.29,52
2019,1,02,17,2,7,서울특별시,628733,384959,1013692,5298909560,3490618765,8789528325,20.29,40.43,61
2019,1,02,24,3,8,서울특별시,724747,293973,1018720,6081746783,2521670680,8603417463,18.43,46.86,65
2019,1,03,03,4,9,서울특별시,807031,253980,1061011,6594764471,2028182044,8622946515,19.43,50.71,70
2019,1,03,10,1,10,서울특별시,196489,903912,1100401,1681885800,8417076960,10098962760,19.86,42.86,63
2019,1,03,17,2,11,서울특별시,100632,636513,737145,842696200,5908355705,6751051905,20.43,43.29,64
2019,1,03,24,3,12,서울특별시,472722,317042,789764,4254115499,2848503440,7102618939,19.57,45.14,65
2019,1,03,31,4,13,서울특별시,340253,563663,903916,2835622275,4805781445,7641403720,24.86,47.29,72
2019,2,04,07,1,14,서울특별시,214920,417000,631920,1856875871,3692697820,5549573691,26.86,42.86,70
2019,2,04,14,2,15,서울특별시,168949,318930,487879,1444676290,2748617946,4193294236,26.57,49.57,76
2019,2,04,21,3,16,서울특별시,172801,220717,393518,1438604801,1888381978,3326986779,29.43,54.14,84
2019,2,04,28,4,17,서울특별시,97235,1632030,1729265,761106150,14665395806,15426501956,21.29,57.71,79
2019,2,05,05,1,18,서울특별시,192805,1307452,1500257,1597054870,11928066580,13525121450,21.29,52.71,74
2019,2,05,12,2,19,서울특별시,293745,648873,942618,2545560698,6165337046,8710897744,25.57,46.14,72
2019,2,05,19,3,20,서울특별시,552239,316742,868981,4871608500,2955458150,7827066650,25.43,43.86,69
2019,2,05,26,4,21,서울특별시,434301,427059,861360,3801204170,4047044160,7848248330,26,36.43,62
2019,2,06,02,5,22,서울특별시,1052725,490206,1542931,9218901688,4218075958,13436977646,24.43,36.29,61
2019,2,06,09,1,23,서울특별시,986912,762868,1749780,8583323747,6907513660,15490837407,22.29,36.29,59
2019,2,06,16,2,24,서울특별시,374800,699900,1074700,3242880220,6337841290,9580721510,20.71,43.29,64
2019,2,06,23,3,25,서울특별시,336840,902750,1239590,2929498540,8290188538,11219687078,18.43,48,66
2019,2,06,30,4,26,서울특별시,232307,1069622,1301929,1894269760,9325987780,11220257540,19.43,46.57,66
2019,3,07,07,1,27,서울특별시,80814,1638050,1718864,661540890,14640681810,15302222700,17.57,36.57,54
2019,3,07,14,2,28,서울특별시,135181,1070261,1205442,1093938660,9621177010,10715115670,20,41.57,62
2019,3,07,21,3,29,서울특별시,69800,1143739,1213539,553373850,10648953248,11202327098,20.86,47.43,68
2019,3,07,28,4,30,서울특별시,258333,820654,1078987,2182863573,7540674196,9723537769,20.57,41.43,62
2019,3,08,04,1,31,서울특별시,980690,601108,1581798,8294968790,5021867522,13316836312,19.14,39.14,58
2019,3,08,11,2,32,서울특별시,1223476,260273,1483749,10748043210,2193998933,12942042143,21,38.57,60
2019,3,08,18,3,33,서울특별시,920981,593902,1514883,8055823260,5390715205,13446538465,22.57,43.57,66
2019,3,08,25,4,34,서울특별시,619893,352887,972780,5395917940,3108107358,8504025298,26,49.43,75
2019,3,09,01,5,35,서울특별시,586493,298201,884694,4774424500,2458826176,7233250676,27.29,45.14,72
2019,3,09,08,1,36,서울특별시,370463,258418,628881,3052494999,2203471680,5255966679,31,40.14,71
2019,3,09,15,2,37,서울특별시,1223917,125853,1349770,11005912364,1032350440,12038262804,31.14,37.43,69
2019,3,09,22,3,38,서울특별시,451668,256443,708111,3798320730,2207120950,6005441680,29.71,39.86,70
2019,3,09,29,4,39,서울특별시,426654,248609,675263,3502021727,2008635058,5510656785,29.57,43.29,73
2019,4,10,06,1,40,서울특별시,514846,802559,1317405,4436543160,7133512390,11570055550,28.71,41.29,70
2019,4,10,13,2,41,서울특별시,350793,651712,1002505,3043743910,5700591720,8744335630,30.57,42.29,73
2019,4,10,20,3,42,서울특별시,219061,439685,658746,1874843460,3879436660,5754280120,41.29,38.86,80
2019,4,10,27,4,43,서울특별시,395118,336517,731635,3511732880,2905723210,6417456090,37.57,43.29,81
2019,4,11,03,5,44,서울특별시,427161,606846,1034007,3420308230,5150147630,8570455860,27.86,45,73
2019,4,11,10,1,45,서울특별시,439130,387335,826465,3851106860,3280947610,7132054470,22.57,53.86,76
